MarketName,High,Low,Volume,Last,BaseVolume,Bid,Ask,OpenBuyOrders,OpenSellOrders,PrevDay,Created
BTC-NEO,0.004461,0.00353,710574.98480752,0.00372251,2888.54956738,0.003722,0.00372251,2437,27942,0.00434469,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,710623.90051952,0.00372241,2888.73164831,0.0037211,0.0037224,2440,27931,0.00434469,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738955.37239605,0.00368454,2967.49487379,0.00368452,0.00368454,2445,27925,0.0044125,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738957.41951677,0.003683,2967.4878732,0.003683,0.00368454,2443,27883,0.00441251,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738957.41951677,0.003683,2967.4878732,0.00368452,0.00368454,2443,27883,0.00441251,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738370.15591216,0.00368454,2964.89409369,0.00368454,0.00368952,2503,27921,0.00440182,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738370.15591216,0.00368454,2964.89409369,0.00368454,0.00368952,2503,27921,0.00440182,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738118.42016632,0.00368952,2963.78197152,0.0036956,0.003698,2487,27681,0.00439952,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738188.60109763,0.0036956,2964.02658767,0.0036956,0.003698,2495,27624,0.00439952,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738188.60109763,0.0036956,2964.02658767,0.0036956,0.003698,2495,27624,0.00439952,2016-10-26T01:28:31.96
BTC-NEO,0.004461,0.00353,738188.60109763,0.0036956,2964.02658767,0.0036956,0.003698,2495,27624,0.00439952,2016-10-26T01:28:31.96
BTC-NEO,0.00444775,0.00353,750090.93142763,0.00360893,2990.37250245,0.00360592,0.00360893,2344,28059,0.00441064,2016-10-26T01:28:31.96
BTC-NEO,0.00444775,0.00353,750136.55922599,0.00360592,2990.53716807,0.00360593,0.00360893,2331,28064,0.00441064,2016-10-26T01:28:31.96
BTC-NEO,0.00444775,0.00353,750194.48856373,0.00360592,2990.74606009,0.00360592,0.00360893,2356,28013,0.00441064,2016-10-26T01:28:31.96
BTC-NEO,0.00444775,0.00353,750219.54898724,0.00360593,2990.8364624,0.00360593,0.00360893,2358,27974,0.00441064,2016-10-26T01:28:31.96
BTC-NEO,0.00444775,0.00353,750220.81923049,0.00360592,2990.8410428,0.00360592,0.00360593,2357,27867,0.00441064,2016-10-26T01:28:31.96
